nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,id_kel,tanggal,suspek,suspek_perawatan_rs,suspek_isolasi_di_rumah,suspek_selesai_isolasi,suspek_meninggal,suspek_baru,suspek_perawatan_rs_baru,suspek_isolasi_di_rumah_baru,suspek_selesai_isolasi_baru,suspek_meninggal_baru
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,3175071002,2020-10-25,998,11,26,960,1,13,4,1,8,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,3175071002,2020-10-26,1008,10,29,968,1,10,-1,3,8,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,3175071002,2020-10-27,1013,10,30,972,1,5,0,1,4,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,3175071002,2020-10-28,1014,10,25,978,1,1,0,-5,6,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,3175071002,2020-10-29,1019,10,28,980,1,5,0,3,2,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,3175071002,2020-10-30,1046,9,38,998,1,27,-1,10,18,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,3175071002,2020-10-31,1056,9,45,1001,1,10,0,7,3,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-01,576,7,39,530,0,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-02,587,10,41,536,0,11,3,2,6,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-03,594,11,40,543,0,7,1,-1,7,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-04,601,16,42,543,0,7,5,2,0,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-05,603,16,42,545,0,2,0,0,2,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-06,612,17,46,549,0,9,1,4,4,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-07,620,8,54,558,0,8,-9,8,9,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-08,631,8,50,573,0,11,0,-4,15,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-09,640,8,59,573,0,9,0,9,0,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-10,646,8,54,584,0,6,0,-5,11,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-11,651,8,56,587,0,5,0,2,3,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-12,656,6,50,600,0,5,-2,-6,13,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-13,660,6,46,608,0,4,0,-4,8,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-14,661,7,37,617,0,1,1,-9,9,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-15,677,5,43,629,0,16,-2,6,12,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-16,683,6,38,639,0,6,1,-5,10,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-17,683,5,38,640,0,0,-1,0,1,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-18,693,8,44,641,0,10,3,6,1,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-19,699,10,29,660,0,6,2,-15,19,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-20,713,9,34,670,0,14,-1,5,10,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-21,713,8,33,672,0,0,-1,-1,2,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-22,713,7,27,679,0,0,-1,-6,7,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-23,714,7,28,679,0,1,0,1,0,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-24,714,7,23,684,0,0,0,-5,5,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-25,724,8,27,689,0,10,1,4,5,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-26,728,5,25,698,0,4,-3,-2,9,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-27,732,6,23,703,0,4,1,-2,5,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-28,732,6,20,706,0,0,0,-3,3,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-29,745,6,23,716,0,13,0,3,10,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-30,771,8,33,730,0,26,2,10,14,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,3175071004,2020-10-31,779,7,37,735,0,8,-1,4,5,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-01,357,0,35,321,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-02,370,1,42,326,1,13,1,7,5,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-03,371,1,40,329,1,1,0,-2,3,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-04,381,1,50,329,1,10,0,10,0,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-05,381,1,46,333,1,0,0,-4,4,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-06,383,2,41,339,1,2,1,-5,6,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-07,386,0,40,345,1,3,-2,-1,6,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-08,397,0,47,349,1,11,0,7,4,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-09,403,0,53,349,1,6,0,6,0,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-10,411,0,54,356,1,8,0,1,7,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-11,413,0,56,356,1,2,0,2,0,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-12,417,0,51,365,1,4,0,-5,9,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-13,424,0,49,374,1,7,0,-2,9,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-14,430,1,45,383,1,6,1,-4,9,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-15,440,1,50,388,1,10,0,5,5,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-16,441,1,47,392,1,1,0,-3,4,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-17,441,1,47,392,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-18,449,1,53,394,1,8,0,6,2,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-19,453,2,43,407,1,4,1,-10,13,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-20,458,2,42,413,1,5,0,-1,6,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-21,458,2,38,417,1,0,0,-4,4,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-22,460,2,28,429,1,2,0,-10,12,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-23,460,2,28,429,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-24,462,3,23,435,1,2,1,-5,6,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-25,467,4,22,440,1,5,1,-1,5,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-26,473,4,22,446,1,6,0,0,6,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-27,474,4,22,447,1,1,0,0,1,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-28,475,4,22,448,1,1,0,0,1,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-29,477,4,22,450,1,2,0,0,2,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-30,494,4,28,461,1,17,0,6,11,0
DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,3175071007,2020-10-31,497,4,28,464,1,3,0,0,3,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-01,83,0,2,80,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-02,83,0,2,80,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-03,83,0,2,80,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-04,83,0,2,80,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-05,83,0,1,81,1,0,0,-1,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-06,84,0,1,82,1,1,0,0,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-07,84,0,1,82,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-08,86,0,3,82,1,2,0,2,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-09,86,0,3,82,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-10,87,0,4,82,1,1,0,1,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-11,88,1,4,82,1,1,1,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-12,89,0,4,84,1,1,-1,0,2,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-13,89,0,4,84,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-14,90,0,4,85,1,1,0,0,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-15,91,0,4,86,1,1,0,0,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-16,91,0,4,86,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-17,91,0,3,87,1,0,0,-1,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-18,92,0,3,88,1,1,0,0,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-19,92,0,2,89,1,0,0,-1,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-20,93,0,1,91,1,1,0,-1,2,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-21,94,0,1,92,1,1,0,0,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-22,94,0,1,92,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-23,97,0,3,93,1,3,0,2,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-24,97,0,3,93,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-25,98,0,3,94,1,1,0,0,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-26,98,0,3,94,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-27,98,0,3,94,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-28,98,0,3,94,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-29,98,0,3,94,1,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-30,100,1,4,94,1,2,1,1,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,3175031003,2020-10-31,102,2,4,95,1,2,1,0,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-01,266,2,23,238,3,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-02,279,2,33,241,3,13,0,10,3,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-03,283,2,34,244,3,4,0,1,3,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-04,284,1,35,245,3,1,-1,1,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-05,287,3,33,248,3,3,2,-2,3,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-06,297,3,36,255,3,10,0,3,7,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-07,310,5,43,259,3,13,2,7,4,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-08,314,5,41,265,3,4,0,-2,6,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-09,314,5,41,265,3,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-10,321,8,43,267,3,7,3,2,2,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-11,328,8,50,267,3,7,0,7,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-12,330,8,45,274,3,2,0,-5,7,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-13,333,8,35,287,3,3,0,-10,13,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-14,335,8,31,293,3,2,0,-4,6,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-15,337,8,30,296,3,2,0,-1,3,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-16,342,5,21,313,3,5,-3,-9,17,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-17,343,4,22,314,3,1,-1,1,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-18,344,4,22,315,3,1,0,0,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-19,347,4,16,324,3,3,0,-6,9,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-20,355,5,19,328,3,8,1,3,4,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-21,360,4,20,333,3,5,-1,1,5,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-22,361,2,17,339,3,1,-2,-3,6,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-23,361,2,17,339,3,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-24,363,3,16,341,3,2,1,-1,2,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-25,367,4,16,344,3,4,1,0,3,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-26,367,4,16,344,3,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-27,374,6,18,347,3,7,2,2,3,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-28,377,6,21,347,3,3,0,3,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-29,381,8,16,354,3,4,2,-5,7,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-30,387,7,20,357,3,6,-1,4,3,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,3175031002,2020-10-31,391,7,23,358,3,4,0,3,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-01,194,3,11,178,2,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-02,197,2,13,180,2,3,-1,2,2,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-03,199,4,13,180,2,2,2,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-04,201,4,15,180,2,2,0,2,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-05,202,4,15,181,2,1,0,0,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-06,204,4,16,182,2,2,0,1,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-07,206,5,15,184,2,2,1,-1,2,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-08,212,6,17,187,2,6,1,2,3,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-09,212,6,17,187,2,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-10,215,8,11,194,2,3,2,-6,7,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-11,217,10,10,195,2,2,2,-1,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-12,217,6,11,198,2,0,-4,1,3,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-13,225,8,17,198,2,8,2,6,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-14,226,8,11,205,2,1,0,-6,7,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-15,228,7,12,207,2,2,-1,1,2,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-16,229,7,10,210,2,1,0,-2,3,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-17,229,7,10,210,2,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-18,236,7,15,212,2,7,0,5,2,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-19,240,7,11,220,2,4,0,-4,8,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-20,253,8,17,226,2,13,1,6,6,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-21,256,4,16,234,2,3,-4,-1,8,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-22,259,4,16,237,2,3,0,0,3,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-23,267,4,18,243,2,8,0,2,6,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-24,269,4,18,245,2,2,0,0,2,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-25,269,4,17,246,2,0,0,-1,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-26,270,4,14,250,2,1,0,-3,4,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-27,273,6,12,253,2,3,2,-2,3,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-28,273,6,12,253,2,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-29,278,6,16,254,2,5,0,4,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-30,292,9,16,265,2,14,3,0,11,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,3175031007,2020-10-31,296,10,18,266,2,4,1,2,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-01,312,8,18,286,0,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-02,318,7,24,287,0,6,-1,6,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-03,318,7,24,287,0,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-04,318,3,28,287,0,0,-4,4,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-05,319,4,20,295,0,1,1,-8,8,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-06,320,4,19,297,0,1,0,-1,2,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-07,334,4,27,303,0,14,0,8,6,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-08,340,4,29,307,0,6,0,2,4,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-09,343,6,29,308,0,3,2,0,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-10,354,8,32,314,0,11,2,3,6,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-11,356,8,34,314,0,2,0,2,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-12,359,8,30,321,0,3,0,-4,7,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-13,369,9,26,334,0,10,1,-4,13,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-14,374,9,28,337,0,5,0,2,3,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-15,377,6,29,342,0,3,-3,1,5,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-16,383,8,29,346,0,6,2,0,4,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-17,392,8,37,347,0,9,0,8,1,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-18,396,8,41,347,0,4,0,4,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-19,398,8,38,352,0,2,0,-3,5,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-20,409,6,45,358,0,11,-2,7,6,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-21,418,4,42,372,0,9,-2,-3,14,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-22,419,4,38,377,0,1,0,-4,5,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-23,420,4,39,377,0,1,0,1,0,0
