nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,id_kel,tanggal,kontak_erat,kontak_erat_isolasi_di_rumah,kontak_erat_selesai_isolasi,kontak_erat_baru,kontak_erat_isolasi_di_rumah_baru,kontak_erat_selesai_isolasi_baru
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-05,185,20,165,0,-2,2
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-06,188,17,171,3,-3,6
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-07,205,30,175,17,13,4
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-08,211,33,178,6,3,3
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-09,212,33,179,1,0,1
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-10,220,37,183,8,4,4
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-11,220,37,183,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-12,223,37,186,3,0,3
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-13,224,34,190,1,-3,4
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-14,224,33,191,0,-1,1
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-15,227,28,199,3,-5,8
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-16,238,33,205,11,5,6
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-17,240,34,206,2,1,1
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-18,250,44,206,10,10,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-19,250,38,212,0,-6,6
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-20,254,36,218,4,-2,6
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-21,279,35,244,25,-1,26
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-22,288,33,255,9,-2,11
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-23,293,37,256,5,4,1
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-24,293,32,261,0,-5,5
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-25,295,33,262,2,1,1
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-26,297,29,268,2,-4,6
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-27,300,21,279,3,-8,11
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-28,303,18,285,3,-3,6
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-29,303,15,288,0,-3,3
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-30,309,18,291,6,3,3
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-31,310,17,293,1,-1,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-01,418,30,388,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-02,423,31,392,5,1,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-03,428,35,393,5,4,1
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-04,433,37,396,5,2,3
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-05,433,32,401,0,-5,5
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-06,436,30,406,3,-2,5
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-07,443,34,409,7,4,3
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-08,447,34,413,4,0,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-09,449,36,413,2,2,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-10,453,38,415,4,2,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-11,459,43,416,6,5,1
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-12,461,34,427,2,-9,11
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-13,462,31,431,1,-3,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-14,466,31,435,4,0,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-15,471,32,439,5,1,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-16,472,30,442,1,-2,3
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-17,477,33,444,5,3,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-18,479,34,445,2,1,1
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-19,486,36,450,7,2,5
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-20,492,40,452,6,4,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-21,492,33,459,0,-7,7
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-22,492,29,463,0,-4,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-23,502,37,465,10,8,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-24,504,29,475,2,-8,10
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-25,505,27,478,1,-2,3
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-26,507,21,486,2,-6,8
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-27,513,25,488,6,4,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-28,515,25,490,2,0,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-29,526,22,504,11,-3,14
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-30,545,33,512,19,11,8
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-31,545,33,512,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-01,731,61,670,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-02,739,55,684,8,-6,14
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-03,744,57,687,5,2,3
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-04,751,63,688,7,6,1
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-05,753,57,696,2,-6,8
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-06,758,47,711,5,-10,15
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-07,774,52,722,16,5,11
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-08,788,61,727,14,9,5
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-09,793,65,728,5,4,1
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-10,808,72,736,15,7,8
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-11,830,92,738,22,20,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-12,835,84,751,5,-8,13
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-13,858,88,770,23,4,19
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-14,873,93,780,15,5,10
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-15,885,104,781,12,11,1
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-16,893,103,790,8,-1,9
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-17,912,119,793,19,16,3
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-18,920,124,796,8,5,3
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-19,926,122,804,6,-2,8
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-20,941,122,819,15,0,15
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-21,952,118,834,11,-4,15
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-22,956,103,853,4,-15,19
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-23,960,105,855,4,2,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-24,987,110,877,27,5,22
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-25,991,112,879,4,2,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-26,995,100,895,4,-12,16
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-27,1011,112,899,16,12,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-28,1017,103,914,6,-9,15
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-29,1040,86,954,23,-17,40
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-30,1069,96,973,29,10,19
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-31,1086,110,976,17,14,3
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-01,565,89,476,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-02,585,103,482,20,14,6
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-03,590,107,483,5,4,1
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-04,608,123,485,18,16,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-05,611,121,490,3,-2,5
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-06,621,116,505,10,-5,15
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-07,632,122,510,11,6,5
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-08,664,144,520,32,22,10
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-09,671,151,520,7,7,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-10,674,143,531,3,-8,11
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-11,689,154,535,15,11,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-12,702,161,541,13,7,6
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-13,705,122,583,3,-39,42
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-14,715,96,619,10,-26,36
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-15,723,88,635,8,-8,16
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-16,726,86,640,3,-2,5
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-17,764,121,643,38,35,3
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-18,770,127,643,6,6,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-19,772,111,661,2,-16,18
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-20,777,101,676,5,-10,15
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-21,800,116,684,23,15,8
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-22,807,111,696,7,-5,12
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-23,825,129,696,18,18,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-24,924,216,708,99,87,12
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-25,928,216,712,4,0,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-26,962,241,721,34,25,9
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-27,969,239,730,7,-2,9
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-28,969,211,758,0,-28,28
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-29,973,193,780,4,-18,22
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-30,980,196,784,7,3,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,3175041007,2020-10-31,988,203,785,8,7,1
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-01,615,49,566,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-02,631,54,577,16,5,11
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-03,640,59,581,9,5,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-04,645,61,584,5,2,3
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-05,646,56,590,1,-5,6
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-06,651,57,594,5,1,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-07,666,65,601,15,8,7
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-08,676,73,603,10,8,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-09,679,76,603,3,3,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-10,690,79,611,11,3,8
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-11,707,93,614,17,14,3
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-12,714,92,622,7,-1,8
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-13,719,77,642,5,-15,20
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-14,721,71,650,2,-6,8
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-15,733,77,656,12,6,6
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-16,740,79,661,7,2,5
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-17,750,87,663,10,8,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-18,758,93,665,8,6,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-19,780,100,680,22,7,15
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-20,802,118,684,22,18,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-21,820,124,696,18,6,12
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-22,827,113,714,7,-11,18
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-23,847,131,716,20,18,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-24,852,121,731,5,-10,15
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-25,854,119,735,2,-2,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-26,861,121,740,7,2,5
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-27,867,123,744,6,2,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-28,877,119,758,10,-4,14
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-29,878,109,769,1,-10,11
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-30,893,85,808,15,-24,39
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,3175041006,2020-10-31,898,90,808,5,5,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-01,500,79,421,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-02,508,85,423,8,6,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-03,513,89,424,5,4,1
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-04,523,98,425,10,9,1
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-05,524,85,439,1,-13,14
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-06,543,92,451,19,7,12
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-07,560,91,469,17,-1,18
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-08,576,97,479,16,6,10
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-09,578,98,480,2,1,1
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-10,580,89,491,2,-9,11
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-11,591,100,491,11,11,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-12,595,89,506,4,-11,15
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-13,596,84,512,1,-5,6
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-14,609,82,527,13,-2,15
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-15,626,86,540,17,4,13
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-16,629,71,558,3,-15,18
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-17,634,76,558,5,5,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-18,640,78,562,6,2,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-19,645,72,573,5,-6,11
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-20,653,70,583,8,-2,10
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-21,658,68,590,5,-2,7
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-22,666,65,601,8,-3,11
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-23,670,69,601,4,4,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-24,679,70,609,9,1,8
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-25,684,73,611,5,3,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-26,687,68,619,3,-5,8
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-27,702,65,637,15,-3,18
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-28,709,66,643,7,1,6
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-29,711,60,651,2,-6,8
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-30,726,66,660,15,6,9
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,3175041003,2020-10-31,736,75,661,10,9,1
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-01,940,38,902,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-02,958,47,911,18,9,9
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-03,963,54,909,5,7,-2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-04,982,67,915,19,13,6
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-05,983,67,916,1,0,1
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-06,996,78,918,13,11,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-07,1012,83,929,16,5,11
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-08,1031,98,933,19,15,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-09,1041,108,933,10,10,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-10,1046,110,936,5,2,3
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-11,1065,127,938,19,17,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-12,1070,125,945,5,-2,7
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-13,1077,111,966,7,-14,21
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-14,1096,113,983,19,2,17
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-15,1121,125,996,25,12,13
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-16,1133,123,1010,12,-2,14
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-17,1145,133,1012,12,10,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-18,1148,132,1016,3,-1,4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-19,1156,125,1031,8,-7,15
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-20,1166,119,1047,10,-6,16
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-21,1196,125,1071,30,6,24
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-22,1185,118,1067,-11,-7,-4
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-23,1190,122,1068,5,4,1
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-24,1194,107,1087,4,-15,19
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-25,1198,109,1089,4,2,2
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-26,1207,87,1120,9,-22,31
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-27,1216,84,1132,9,-3,12
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-28,1227,81,1146,11,-3,14
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-29,1231,72,1159,4,-9,13
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-30,1242,71,1171,11,-1,12
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,3175041002,2020-10-31,1255,84,1171,13,13,0
